index,arrival_time,departure_time,required_energy
1,1.4,8.4,38.0
2,2.6,7.5,28.9
3,3.4,5.8,13.7
4,3.7,6.6,26.8
5,4.1,10.9,39.7
6,4.4,6.6,35.1
7,4.6,8.6,21.1
8,6.6,7.7,16.0
9,6.8,7.4,9.9
10,7.6,10.3,39.2
11,9.0,9.9,8.2
12,9.9,10.2,1.0
13,10.0,13.2,35.1
14,10.4,11.6,22.1
15,10.4,11.7,24.5
16,10.5,11.1,12.4
17,10.7,20.0,8.0
18,10.9,13.9,40.4
19,10.9,12.1,25.6
20,11.0,12.3,16.6
21,11.2,11.7,1.0
22,11.4,12.6,22.1
23,11.6,13.2,34.2
24,12.4,12.7,3.4
25,13.1,14.4,28.2
26,13.3,14.3,19.2
27,14.4,15.3,17.1
28,14.5,15.8,16.4
29,14.6,15.7,17.8
30,15.0,15.5,10.2
31,15.5,16.1,12.2
32,15.6,16.3,13.5
33,16.1,16.4,4.0
34,16.1,17.2,22.8
35,16.2,16.7,8.4
36,16.7,17.2,10.4
37,16.8,20.7,36.0
38,17.1,17.5,2.5
39,18.4,19.5,9.1
40,18.8,20.0,12.7
41,18.9,19.3,8.7
42,19.1,19.6,7.4
43,19.1,20.6,29.5
44,19.4,20.3,11.6
45,19.9,24.0,32.9
46,21.1,22.5,26.6
47,21.1,21.5,7.8
48,21.4,24.0,18.7
49,22.1,24.0,34.9
50,23.0,23.3,5.4
