index,arrival_time,departure_time,required_energy
1,0.8,2.0,22.5
2,0.8,1.3,8.6
3,1.3,1.5,1.5
4,1.7,10.4,25.3
5,2.0,8.3,18.6
6,2.3,5.0,55.2
7,5.3,6.0,12.6
8,5.7,7.9,41.9
9,6.8,7.4,8.0
10,8.2,9.5,17.9
11,8.9,9.6,8.6
12,9.2,10.4,18.5
13,9.3,9.9,10.8
14,9.5,9.8,3.4
15,10.2,10.8,11.6
16,10.4,10.7,4.6
17,10.8,12.0,18.3
18,10.9,11.0,1.0
19,11.5,12.7,20.4
20,11.5,11.8,4.1
21,11.7,12.0,3.9
22,11.9,12.3,3.1
23,12.8,13.2,5.3
24,13.1,14.0,17.9
25,13.3,15.9,29.5
26,14.0,15.6,25.7
27,14.0,14.9,16.9
28,14.0,14.5,6.0
29,14.0,14.2,1.0
30,14.2,16.0,36.8
31,14.5,15.0,9.4
32,14.6,15.9,23.5
33,14.8,15.8,10.3
34,15.1,16.8,22.8
35,16.0,16.4,6.9
36,16.3,16.7,7.7
37,16.4,16.5,1.0
38,17.7,18.3,7.0
39,18.1,18.6,8.4
40,19.9,20.3,4.8
41,20.9,21.9,18.3
42,21.4,23.0,25.9
43,21.4,21.8,4.0
44,21.5,22.2,14.9
45,21.9,23.1,24.4
46,22.0,24.0,25.5
47,22.8,23.7,14.2
48,22.9,24.0,17.5
49,23.0,23.3,5.9
50,23.0,23.6,11.9
