index,arrival_time,departure_time,required_energy
1,0.8,7.1,17.2
2,1.5,2.7,22.9
3,2.1,7.1,35.9
4,2.3,3.7,19.8
5,4.3,6.2,36.9
6,4.8,5.3,11.0
7,5.7,7.1,27.4
8,8.1,8.5,6.5
9,8.8,9.3,4.8
10,9.5,11.1,14.0
11,9.5,10.5,21.5
12,9.5,10.2,14.0
13,9.5,10.0,6.9
14,9.7,10.4,13.8
15,9.9,11.6,14.8
16,9.9,12.4,41.7
17,10.1,10.5,7.7
18,10.1,10.8,11.2
19,10.1,11.0,12.8
20,10.5,11.6,14.2
21,10.9,11.1,1.1
22,10.9,12.2,23.3
23,11.0,12.1,23.6
24,11.2,12.2,20.1
25,11.2,12.6,18.9
26,11.3,12.5,18.9
27,11.6,12.3,9.9
28,11.7,12.8,12.4
29,12.1,18.2,26.2
30,12.1,13.2,15.6
31,12.3,16.9,33.0
32,12.5,13.5,8.4
33,12.5,13.3,12.2
34,12.7,13.6,17.3
35,12.9,13.4,5.4
36,13.0,14.4,29.2
37,13.0,14.3,22.5
38,13.2,14.8,29.4
39,13.4,13.9,10.0
40,13.4,13.6,1.6
41,13.4,14.0,9.4
42,13.5,14.7,25.8
43,13.6,14.9,19.2
44,13.7,18.1,26.4
45,13.9,14.8,19.6
46,13.9,14.2,4.7
47,14.0,14.9,12.2
48,14.1,14.5,3.8
49,14.1,15.4,18.2
50,14.4,14.8,6.1
51,14.5,14.6,1.0
52,14.5,15.4,16.4
53,14.5,15.5,13.5
54,14.8,16.5,28.5
55,15.0,15.2,3.6
56,15.1,15.5,7.4
57,15.3,16.6,16.8
58,15.3,16.8,29.9
59,15.3,15.8,6.7
60,15.4,17.8,34.9
61,15.5,16.4,12.5
62,15.6,16.0,8.7
63,16.2,16.5,4.4
64,16.2,17.5,25.0
65,16.4,16.6,4.3
66,16.6,17.0,8.6
67,16.6,16.8,1.0
68,16.7,17.4,1.0
69,16.8,17.2,6.9
70,16.9,17.5,7.1
71,17.1,23.7,35.5
72,17.2,17.9,9.2
73,17.2,18.3,21.7
74,17.3,17.9,6.4
75,17.9,19.2,23.5
76,18.0,19.3,25.4
77,18.3,19.0,11.3
78,18.3,18.8,6.8
79,18.7,19.9,23.2
80,18.9,19.2,6.0
81,19.8,21.3,22.7
82,19.9,20.5,11.1
83,19.9,20.4,8.3
84,20.1,20.5,3.2
85,20.1,20.8,12.5
86,20.3,21.2,19.5
87,20.3,21.1,7.7
88,20.6,21.7,21.8
89,20.6,21.9,14.5
90,21.2,21.5,6.5
91,21.2,22.9,22.9
92,21.3,24.0,40.3
93,21.4,23.0,4.5
94,22.0,24.0,27.6
95,22.3,23.2,8.2
96,22.3,23.4,22.0
97,22.9,24.0,19.8
98,23.0,23.6,8.6
99,23.0,23.6,9.4
100,23.0,23.7,12.0
