index,arrival_time,departure_time,required_energy
1,0.2,1.8,26.1
2,0.5,2.3,22.9
3,1.5,4.8,21.4
4,2.0,3.7,31.2
5,2.7,11.3,10.0
6,5.3,5.7,8.3
7,6.6,7.2,5.2
8,7.3,13.8,53.5
9,9.4,11.3,23.4
10,9.8,10.4,12.8
11,9.8,10.4,4.0
12,9.8,11.0,10.8
13,9.9,10.1,2.2
14,10.0,10.6,11.0
15,10.0,11.5,28.8
16,10.7,11.6,15.7
17,11.0,13.2,45.6
18,11.1,12.0,9.8
19,11.5,12.1,1.0
20,11.6,12.3,15.1
21,11.7,12.7,16.7
22,12.0,12.8,14.5
23,12.0,13.1,23.4
24,12.1,13.0,19.6
25,12.3,12.4,1.0
26,12.6,15.6,48.7
27,12.6,20.9,67.0
28,12.6,13.4,16.9
29,13.1,13.8,8.4
30,13.1,13.4,3.0
31,13.2,14.1,15.3
32,13.4,13.6,1.0
33,13.4,13.8,7.1
34,13.4,14.0,8.9
35,13.5,14.1,8.8
36,13.8,14.9,22.3
37,14.0,14.4,8.3
38,14.1,18.5,19.1
39,14.1,14.5,8.4
40,14.3,14.5,1.2
41,14.5,16.5,19.0
42,14.5,16.0,30.7
43,14.6,16.3,23.5
44,14.6,15.6,9.7
45,14.7,17.6,44.9
46,14.7,15.8,23.7
47,14.8,15.7,13.4
48,14.8,16.2,12.2
49,14.8,15.4,12.5
50,14.9,16.5,30.8
51,15.0,21.7,33.5
52,15.0,15.9,9.8
53,15.1,15.3,1.3
54,15.1,16.3,21.0
55,15.3,16.8,25.8
56,15.3,16.3,13.0
57,15.5,17.4,40.7
58,15.6,15.8,1.0
59,16.0,19.0,41.3
60,16.5,16.9,8.1
61,16.7,16.9,4.1
62,17.2,23.1,14.8
63,17.6,18.1,6.2
64,17.7,20.6,38.4
65,17.8,19.3,32.0
66,17.9,18.6,14.7
67,18.0,18.5,3.8
68,18.3,19.0,11.6
69,18.3,18.8,9.5
70,18.5,19.0,10.8
71,18.7,19.0,1.0
72,18.7,19.1,6.3
73,19.0,20.2,10.0
74,19.1,20.1,18.7
75,19.1,19.3,3.2
76,19.1,19.6,10.0
77,19.4,19.8,1.0
78,19.8,21.5,21.5
79,20.2,20.9,15.1
80,20.5,21.5,21.4
81,20.6,21.0,7.6
82,20.6,21.1,6.2
83,20.7,24.0,30.8
84,21.0,24.0,36.7
85,21.2,21.7,6.9
86,21.3,23.3,34.5
87,21.4,21.9,6.3
88,21.5,22.1,5.1
89,21.6,22.9,23.8
90,21.7,23.2,28.2
91,21.7,22.0,6.1
92,21.9,24.0,39.5
93,22.0,22.5,5.9
94,22.2,24.0,28.3
95,22.2,24.0,37.1
96,22.3,23.7,22.0
97,22.5,22.7,2.5
98,22.6,24.0,19.1
99,22.6,24.0,21.1
100,23.0,23.2,3.9
