index,arrival_time,departure_time,required_energy
1,0.0,1.1,15.5
2,0.0,0.5,6.1
3,0.4,10.9,32.5
4,1.1,2.6,24.1
5,1.2,6.5,19.9
6,1.3,2.3,11.2
7,1.5,9.9,33.8
8,1.5,3.9,45.6
9,1.8,3.0,24.6
10,1.9,2.9,21.6
11,2.1,2.4,2.6
12,2.1,4.5,31.6
13,2.2,7.2,38.1
14,2.2,3.5,26.6
15,2.4,13.8,43.7
16,2.6,2.9,4.8
17,2.7,5.9,37.1
18,3.1,10.2,34.4
19,3.5,4.1,9.1
20,3.7,12.5,39.5
21,3.7,3.9,1.0
22,3.8,4.8,17.4
23,4.2,4.4,2.5
24,4.8,5.0,3.2
25,4.8,9.3,55.0
26,5.2,5.7,2.3
27,5.7,7.4,32.3
28,6.9,7.6,10.6
29,6.9,8.2,16.8
30,7.5,8.7,13.8
31,7.8,8.9,20.7
32,8.2,10.8,18.6
33,8.4,9.0,5.5
34,8.4,20.3,39.0
35,8.5,8.9,4.7
36,8.8,9.7,8.3
37,8.9,10.6,23.8
38,8.9,9.6,11.4
39,9.0,9.2,1.1
40,9.0,9.5,6.8
41,9.1,12.9,23.6
42,9.2,9.9,13.7
43,9.4,10.6,21.7
44,9.5,9.7,1.8
45,9.6,11.6,39.5
46,9.6,11.1,9.0
47,9.8,10.8,16.1
48,10.0,10.2,1.0
49,10.0,10.8,11.7
50,10.4,12.6,17.3
51,10.4,11.2,16.8
52,10.4,10.7,5.9
53,10.4,11.0,11.6
54,10.5,11.9,21.7
55,10.6,11.3,15.3
56,10.6,11.5,18.2
57,10.7,11.1,7.8
58,10.7,11.2,10.5
59,10.8,16.2,51.0
60,10.9,11.4,5.7
61,11.0,12.4,26.3
62,11.0,12.3,16.5
63,11.1,12.3,21.4
64,11.2,12.5,26.8
65,11.2,12.1,13.2
66,11.3,12.2,12.4
67,11.3,12.0,9.4
68,11.4,12.9,29.8
69,11.4,11.8,4.7
70,11.5,12.0,7.4
71,11.5,12.5,20.5
72,11.5,12.1,12.3
73,11.5,12.8,20.6
74,11.6,12.0,8.0
75,11.6,12.0,6.5
76,11.7,12.3,5.1
77,11.7,13.3,19.2
78,11.8,12.2,5.2
79,11.8,12.4,10.5
80,11.8,12.7,13.3
81,11.8,12.2,7.7
82,11.9,12.6,7.0
83,12.0,12.6,10.2
84,12.1,12.8,14.5
85,12.1,12.4,4.6
86,12.1,13.9,14.3
87,12.1,12.5,8.6
88,12.2,13.6,14.6
89,12.2,13.5,9.8
90,12.2,13.2,15.9
91,12.3,13.7,30.2
92,12.3,13.8,30.5
93,12.4,13.3,12.8
94,12.4,13.1,12.8
95,12.4,12.9,7.2
96,12.5,13.6,22.7
97,12.5,13.8,25.8
98,12.5,13.2,13.8
99,12.5,12.9,1.0
100,12.6,13.9,25.6
101,12.6,14.0,15.2
102,12.6,13.0,8.1
103,12.6,14.0,20.5
104,12.7,13.9,25.4
105,12.7,13.1,8.7
106,12.8,19.5,30.6
107,12.8,14.7,24.9
108,12.8,13.3,7.2
109,12.9,13.7,12.5
110,12.9,14.1,18.8
111,12.9,14.7,22.3
112,12.9,13.3,5.5
113,13.0,13.2,1.0
114,13.1,13.8,5.3
115,13.1,18.0,42.5
116,13.1,13.8,13.7
117,13.1,14.4,20.9
118,13.2,13.6,3.5
119,13.2,17.7,33.3
120,13.2,14.6,26.8
121,13.2,14.7,22.1
122,13.3,14.9,28.9
123,13.3,14.5,16.5
124,13.4,14.7,22.7
125,13.5,14.8,19.2
126,13.5,14.7,21.4
127,13.5,14.6,20.2
128,13.7,14.6,18.8
129,13.7,14.7,12.1
130,13.7,14.2,10.1
131,13.8,16.9,10.4
132,13.8,15.3,18.2
133,13.8,15.0,17.0
134,13.8,15.3,14.9
135,13.9,15.6,20.8
136,13.9,14.7,10.6
137,13.9,14.9,14.8
138,14.1,16.0,19.7
139,14.2,15.2,21.2
140,14.2,15.1,19.1
141,14.2,15.1,19.2
142,14.2,15.8,23.2
143,14.2,21.1,11.6
144,14.3,15.3,11.5
145,14.3,15.5,25.3
146,14.3,15.7,13.9
147,14.3,14.6,2.5
148,14.4,14.9,9.1
149,14.4,14.8,3.9
150,14.5,14.9,3.8
151,14.5,15.8,16.8
152,14.6,16.3,14.1
153,14.7,15.1,7.3
154,14.8,15.4,6.9
155,14.9,19.5,17.3
156,14.9,16.2,23.2
157,15.0,15.8,15.5
158,15.1,16.6,13.8
159,15.1,16.0,11.6
160,15.2,16.2,17.8
161,15.3,20.3,56.9
162,15.3,17.7,24.7
163,15.3,16.6,27.3
164,15.4,15.9,2.9
165,15.4,21.1,44.6
166,15.5,16.8,22.7
167,15.6,16.1,6.2
168,15.6,16.8,22.2
169,15.6,16.7,11.9
170,15.6,16.6,9.4
171,15.6,16.8,24.3
172,15.7,17.0,27.8
173,15.7,16.3,8.6
174,15.8,16.7,10.8
175,15.8,20.3,16.2
176,15.9,20.2,23.7
177,16.0,18.6,34.2
178,16.0,16.5,10.4
179,16.0,16.6,11.5
180,16.0,17.1,22.4
181,16.1,17.2,21.7
182,16.2,19.6,11.4
183,16.2,17.1,12.0
184,16.2,16.8,9.0
185,16.2,17.6,27.4
186,16.5,17.0,6.6
187,16.6,17.4,6.7
188,16.6,17.2,10.8
189,16.8,18.1,25.8
190,16.9,17.7,13.8
191,16.9,17.4,6.9
192,17.0,18.4,24.2
193,17.2,18.3,12.5
194,17.2,18.9,31.4
195,17.2,20.7,6.9
196,17.2,18.7,25.4
197,17.3,18.9,1.1
198,17.3,17.7,6.7
199,17.4,19.1,33.3
200,17.4,18.0,8.8
201,17.4,17.6,4.0
202,17.5,17.8,3.7
203,17.5,17.9,7.3
204,17.5,19.1,29.2
205,17.6,18.6,19.5
206,17.6,18.2,8.5
207,17.6,19.0,16.7
208,17.6,18.7,19.2
209,17.7,17.9,1.0
210,17.7,18.2,6.8
211,18.0,19.0,20.4
212,18.1,19.6,27.8
213,18.3,24.0,30.0
214,18.4,19.6,18.6
215,18.4,18.8,8.4
216,18.4,21.8,44.3
217,18.5,19.7,20.1
218,18.5,20.5,37.1
219,18.5,19.2,12.5
220,18.6,21.6,17.9
221,18.6,18.9,6.2
222,18.7,20.1,22.8
223,18.7,19.6,14.4
224,18.7,19.6,15.9
225,18.8,19.7,12.1
226,18.8,19.4,1.9
227,18.9,21.0,18.1
228,19.0,19.9,13.9
229,19.1,19.3,2.4
230,19.2,20.7,13.9
231,19.2,20.8,22.7
232,19.5,20.9,23.0
233,19.6,24.0,45.4
234,19.6,20.0,6.7
235,19.6,24.0,37.6
236,19.6,21.3,34.0
237,19.7,20.0,2.5
238,19.7,20.6,19.8
239,19.7,21.5,37.1
240,19.8,24.0,40.7
241,19.8,22.6,15.0
242,19.8,20.4,4.8
243,19.9,20.9,20.5
244,19.9,21.2,27.7
245,19.9,20.2,2.4
246,19.9,20.7,9.9
247,20.0,21.1,7.7
248,20.0,21.3,22.3
249,20.1,20.7,4.2
250,20.2,20.8,13.2
251,20.2,21.7,22.3
252,20.3,21.6,18.9
253,20.3,20.7,4.2
254,20.3,24.0,45.4
255,20.3,20.7,6.8
256,20.5,21.2,14.8
257,20.5,23.0,24.3
258,20.7,21.2,9.7
259,20.8,22.4,26.3
260,20.9,22.3,16.0
261,21.0,22.4,20.2
262,21.0,22.8,32.6
263,21.0,21.9,14.0
264,21.0,22.1,24.0
265,21.0,21.2,3.9
266,21.1,23.7,24.6
267,21.2,21.8,6.0
268,21.4,22.2,15.5
269,21.4,21.9,9.4
270,21.4,24.0,37.4
271,21.5,23.4,39.6
272,21.6,22.2,11.5
273,21.7,24.0,35.3
274,21.8,23.1,21.2
275,21.8,24.0,32.1
276,21.8,23.1,25.1
277,21.9,22.1,1.9
278,21.9,22.7,14.8
279,22.1,22.7,12.7
280,22.2,22.6,1.0
281,22.2,24.0,38.6
282,22.2,23.1,13.8
283,22.3,24.0,36.8
284,22.3,22.5,3.0
285,22.4,24.0,28.2
286,22.5,23.5,20.2
287,22.6,24.0,19.0
288,22.6,23.3,12.9
289,23.0,23.7,10.0
290,23.0,23.6,3.4
