index,arrival_time,departure_time,required_energy
1,0.0,0.3,5.3
2,0.0,8.0,40.1
3,0.4,8.0,39.3
4,0.6,8.7,29.1
5,0.7,1.4,13.9
6,0.7,6.2,51.9
7,1.1,2.0,19.1
8,1.2,8.1,19.6
9,1.3,1.9,10.7
10,1.3,1.8,9.6
11,1.4,3.1,31.8
12,1.6,1.8,2.0
13,1.6,1.8,2.7
14,1.7,12.2,30.5
15,1.7,10.5,54.0
16,2.1,2.3,2.6
17,2.2,5.8,25.0
18,2.2,5.7,30.5
19,2.6,6.1,34.1
20,3.1,5.0,34.4
21,3.7,5.5,22.3
22,3.7,5.6,31.1
23,4.5,8.0,23.5
24,4.8,7.9,32.6
25,4.8,5.2,5.2
26,5.2,6.7,30.1
27,5.3,5.9,13.0
28,5.4,14.9,44.6
29,5.5,6.1,3.4
30,5.7,7.0,25.8
31,5.8,6.3,7.4
32,5.8,10.6,13.6
33,6.0,6.4,4.3
34,6.0,12.7,44.3
35,6.1,7.0,15.0
36,6.1,6.5,8.6
37,6.3,6.9,4.2
38,6.4,7.4,15.8
39,6.5,8.6,3.4
40,6.6,7.3,6.6
41,6.7,7.9,14.3
42,6.9,7.1,3.7
43,6.9,8.1,18.9
44,6.9,8.7,29.0
45,7.1,8.5,25.2
46,7.2,7.6,2.0
47,7.2,7.7,7.0
48,7.3,7.6,1.0
49,7.5,8.6,19.5
50,7.7,8.5,5.9
51,7.9,9.4,29.5
52,7.9,9.2,13.1
53,7.9,8.6,6.5
54,8.0,8.4,8.1
55,8.2,8.7,5.4
56,8.2,9.4,22.0
57,8.3,8.8,2.5
58,8.5,9.4,2.1
59,8.6,10.9,5.2
60,8.6,8.9,1.0
61,8.7,9.3,13.1
62,8.7,9.1,6.7
63,8.8,9.1,5.7
64,8.8,9.0,4.2
65,9.0,10.0,9.3
66,9.0,10.0,15.8
67,9.4,11.9,43.7
68,9.4,9.6,2.9
69,9.4,10.7,25.5
70,9.5,10.0,9.9
71,9.6,10.1,7.3
72,9.6,11.3,9.7
73,9.7,13.2,34.0
74,9.7,10.2,7.1
75,9.9,13.0,28.4
76,9.9,10.2,2.8
77,9.9,10.8,17.4
78,10.0,11.6,34.4
79,10.1,10.6,5.5
80,10.1,11.8,25.4
81,10.2,10.7,7.0
82,10.3,12.4,39.3
83,10.3,10.5,1.0
84,10.4,12.1,28.4
85,10.4,10.9,7.5
86,10.4,12.2,25.1
87,10.4,12.5,28.1
88,10.5,11.9,21.0
89,10.6,12.3,37.4
90,10.8,11.8,17.9
91,10.9,11.3,4.8
92,10.9,11.6,13.5
93,10.9,11.3,4.4
94,10.9,12.0,13.3
95,11.0,11.2,3.4
96,11.0,12.1,21.4
97,11.0,12.2,25.8
98,11.1,13.0,31.7
99,11.1,12.8,33.6
100,11.1,11.4,6.2
101,11.2,11.5,3.0
102,11.3,12.2,12.5
103,11.3,13.0,12.7
104,11.3,12.3,18.1
105,11.3,12.0,8.3
106,11.3,12.2,11.3
107,11.4,11.8,7.6
108,11.6,12.3,9.1
109,11.6,12.6,17.8
110,11.6,13.5,39.9
111,11.7,13.4,25.5
112,11.7,12.3,6.2
113,11.7,12.1,2.3
114,11.8,13.3,30.3
115,11.8,12.9,21.0
116,11.9,13.2,24.0
117,11.9,12.8,12.1
118,11.9,13.2,16.6
119,12.0,12.3,3.5
120,12.0,12.4,6.2
121,12.0,12.6,9.2
122,12.1,13.8,36.5
123,12.2,19.9,31.9
124,12.2,13.2,18.4
125,12.3,13.3,17.8
126,12.3,12.8,7.2
127,12.3,12.6,6.2
128,12.4,12.7,6.1
129,12.4,14.4,31.8
130,12.4,13.3,18.4
131,12.5,14.1,16.5
132,12.6,13.8,20.2
133,12.7,14.1,14.4
134,12.7,14.8,14.0
135,12.8,13.6,12.2
136,12.8,13.5,14.1
137,12.8,14.5,24.7
138,12.8,13.9,23.6
139,12.8,14.3,21.8
140,12.9,13.5,5.5
141,12.9,13.9,15.9
142,12.9,13.1,1.5
143,12.9,13.6,2.1
144,12.9,14.4,10.6
145,13.0,13.3,3.6
146,13.0,13.9,13.2
147,13.0,14.3,17.0
148,13.0,13.4,7.1
149,13.1,14.2,18.4
150,13.1,16.1,19.8
151,13.1,13.5,4.0
152,13.1,14.1,18.8
153,13.2,13.6,3.8
154,13.2,13.6,1.2
155,13.2,14.0,11.6
156,13.4,13.7,2.5
157,13.4,14.6,24.9
158,13.4,15.1,31.8
159,13.4,15.3,39.2
160,13.4,14.5,20.4
161,13.5,14.0,4.5
162,13.5,15.1,31.1
163,13.6,14.6,14.8
164,13.6,14.1,4.9
165,13.6,13.9,3.9
166,13.6,14.8,24.1
167,13.6,15.0,18.1
168,13.6,13.8,1.5
169,13.6,15.0,22.1
170,13.6,14.7,23.2
171,13.6,14.1,4.9
172,13.7,14.1,7.3
173,13.7,14.9,17.7
174,13.7,14.7,20.8
175,13.8,15.2,21.8
176,13.8,14.1,4.0
177,13.8,14.9,14.3
178,13.9,14.4,2.8
179,13.9,14.2,4.5
180,13.9,15.3,12.1
181,14.0,14.4,5.2
182,14.0,15.0,17.0
183,14.0,14.8,12.6
184,14.1,14.9,12.9
185,14.1,16.0,38.7
186,14.1,16.0,28.6
187,14.2,17.0,30.8
188,14.2,15.9,27.9
189,14.2,14.8,12.7
190,14.3,15.6,21.6
191,14.3,15.1,11.8
192,14.3,14.6,2.4
193,14.4,16.1,23.5
194,14.4,15.3,12.6
195,14.5,18.0,44.8
196,14.6,15.1,5.2
197,14.6,14.9,6.0
198,14.6,16.5,38.0
199,14.7,24.0,39.8
200,14.7,16.1,28.4
201,14.7,15.6,14.9
202,14.7,16.0,6.5
203,14.7,15.0,4.5
204,14.7,14.8,1.0
205,14.8,15.0,1.0
206,14.8,15.1,5.8
207,14.9,16.7,34.7
208,15.0,16.2,22.9
209,15.0,17.9,29.9
210,15.2,16.4,23.0
211,15.2,15.7,6.0
212,15.3,16.1,16.1
213,15.3,15.5,2.9
214,15.4,15.9,4.7
215,15.4,15.8,8.2
216,15.4,16.8,13.6
217,15.4,15.8,8.6
218,15.4,16.2,17.1
219,15.5,18.0,37.8
220,15.6,16.5,16.3
221,15.7,16.4,15.2
222,15.7,17.0,24.9
223,15.8,16.7,13.5
224,15.8,16.7,15.2
225,15.8,17.4,32.7
226,15.8,17.1,21.3
227,15.9,17.7,28.4
228,15.9,17.1,24.5
229,16.0,16.5,9.6
230,16.0,16.7,13.8
231,16.1,17.3,24.1
232,16.1,17.4,26.3
233,16.1,16.5,8.5
234,16.1,16.3,4.1
235,16.2,16.5,6.5
236,16.2,16.6,5.2
237,16.2,16.6,2.2
238,16.3,16.6,3.1
239,16.3,16.9,13.0
240,16.3,16.5,2.0
241,16.4,19.0,56.8
242,16.4,19.1,42.2
243,16.5,18.4,30.3
244,16.5,16.8,5.0
245,16.5,17.8,14.2
246,16.5,16.9,1.8
247,16.5,18.6,5.5
248,16.5,18.1,34.3
249,16.6,17.6,17.5
250,16.6,18.3,25.9
251,16.7,18.4,19.6
252,16.7,23.2,20.8
253,16.7,17.3,8.2
254,16.8,19.3,34.5
255,16.8,17.3,8.5
256,16.8,17.3,7.0
257,16.9,17.5,1.0
258,16.9,18.1,19.2
259,16.9,17.7,13.7
260,17.0,17.5,6.3
261,17.0,17.7,12.8
262,17.0,17.7,6.1
263,17.0,17.3,3.6
264,17.1,17.6,8.1
265,17.2,18.3,23.3
266,17.2,17.5,5.5
267,17.3,17.7,8.3
268,17.3,18.5,18.7
269,17.4,18.9,1.0
270,17.4,19.3,39.7
271,17.5,18.0,10.9
272,17.5,17.8,4.3
273,17.5,17.8,2.6
274,17.5,17.8,3.1
275,17.5,18.1,12.9
276,17.6,18.0,6.0
277,17.6,18.5,19.1
278,17.7,18.5,13.3
279,17.8,24.0,5.2
280,17.8,18.8,19.0
281,17.9,19.0,22.5
282,17.9,20.3,39.8
283,17.9,18.9,13.1
284,18.0,19.1,13.8
285,18.0,18.8,16.5
286,18.0,18.9,12.2
287,18.0,19.0,20.6
288,18.2,19.0,6.4
289,18.2,19.6,23.5
290,18.2,18.9,8.6
291,18.2,20.4,42.3
292,18.3,18.6,5.9
293,18.3,19.0,10.8
294,18.3,19.8,7.9
295,18.3,18.9,10.3
296,18.3,21.3,42.9
297,18.3,20.9,12.9
298,18.4,19.4,6.3
299,18.5,19.0,10.5
300,18.6,20.6,38.3
301,18.6,18.8,2.7
302,18.6,19.9,21.7
303,18.6,20.1,13.4
304,18.7,24.0,4.0
305,18.8,22.7,7.9
306,18.9,19.4,7.8
307,18.9,19.1,2.0
308,18.9,20.1,23.2
309,19.0,20.8,14.5
310,19.0,19.3,6.1
311,19.1,19.7,5.4
312,19.1,19.6,9.5
313,19.2,20.1,14.1
314,19.2,20.6,24.9
315,19.2,19.7,5.2
316,19.3,19.7,7.1
317,19.3,20.5,21.4
318,19.3,19.7,6.8
319,19.4,19.9,6.0
320,19.4,20.7,11.3
321,19.5,20.4,17.7
322,19.5,20.8,25.7
323,19.6,20.5,19.6
324,19.6,20.2,4.9
325,19.6,21.1,19.9
326,19.6,21.2,18.5
327,19.7,19.9,2.4
328,19.7,20.1,8.2
329,19.8,24.0,44.2
330,19.8,20.4,9.5
331,19.9,20.0,1.0
