index,arrival_time,departure_time,required_energy
1,0.7,8.4,39.1
2,0.8,11.1,34.7
3,0.9,7.7,23.1
4,1.5,1.7,3.0
5,1.5,1.9,4.7
6,1.6,6.7,33.8
7,3.7,4.6,17.3
8,4.4,5.8,28.6
9,5.0,6.6,21.3
10,5.1,8.9,7.9
11,5.4,9.9,40.9
12,5.8,6.9,22.5
13,5.9,6.2,5.4
14,6.2,6.9,14.0
15,6.4,7.6,24.1
16,6.5,7.9,23.9
17,7.1,8.0,15.2
18,7.4,8.6,20.7
19,7.7,8.7,15.9
20,7.9,8.3,3.4
21,8.2,8.9,9.6
22,8.2,9.1,9.7
23,8.5,9.4,5.0
24,8.9,9.9,13.5
25,9.2,10.3,18.4
26,9.2,9.8,5.3
27,9.3,10.3,14.9
28,9.3,10.6,20.1
29,9.4,9.8,4.2
30,9.4,9.9,10.4
31,9.5,15.2,52.3
32,9.5,10.7,22.1
33,9.6,11.5,24.6
34,9.6,13.0,40.9
35,9.8,10.6,11.8
36,10.3,11.1,15.3
37,10.4,10.8,7.8
38,10.5,10.9,7.4
39,11.0,14.9,5.3
40,11.2,11.7,10.2
41,11.3,11.8,9.3
42,11.4,12.4,20.8
43,11.4,11.7,5.7
44,11.5,12.5,20.5
45,11.6,13.0,18.7
46,11.6,12.7,23.1
47,11.8,15.9,18.2
48,11.8,12.2,6.4
49,11.8,12.9,18.9
50,11.8,12.1,2.9
51,11.8,12.7,11.5
52,11.9,12.6,15.0
53,11.9,12.6,1.0
54,12.0,12.3,3.3
55,12.0,12.4,7.0
56,12.1,12.7,11.7
57,12.1,12.7,11.3
58,12.2,14.0,32.1
59,12.2,12.8,1.5
60,12.2,12.4,4.0
61,12.3,12.6,3.0
62,12.4,14.8,9.9
63,12.5,13.7,18.7
64,12.5,16.6,37.7
65,12.8,13.1,4.8
66,12.8,13.3,8.4
67,12.8,13.9,22.7
68,12.8,13.6,11.0
69,12.9,13.7,14.8
70,12.9,14.6,36.4
71,13.0,13.4,5.7
72,13.0,13.5,4.7
73,13.2,14.9,27.0
74,13.3,14.5,16.6
75,13.3,14.4,11.2
76,13.4,13.7,4.7
77,13.4,13.8,6.5
78,13.4,14.2,14.4
79,13.5,14.9,20.6
80,13.5,14.3,17.4
81,13.5,14.3,15.4
82,13.6,15.3,22.7
83,13.7,14.5,17.2
84,13.7,14.2,6.6
85,13.8,15.0,23.8
86,13.9,14.2,6.5
87,14.0,15.4,25.4
88,14.0,14.4,8.8
89,14.1,15.7,29.6
90,14.3,15.7,22.2
91,14.3,15.0,8.3
92,14.5,15.7,18.1
93,14.5,14.9,4.5
94,14.7,15.0,1.0
95,14.7,15.8,21.0
96,14.7,14.9,2.8
97,14.9,17.5,25.8
98,15.0,15.7,14.2
99,15.1,15.3,3.4
100,15.1,15.5,5.0
101,15.1,15.9,10.4
102,15.1,15.2,1.2
103,15.3,15.5,2.7
104,15.3,15.8,5.1
105,15.3,16.3,14.6
106,15.4,16.7,23.5
107,15.4,17.0,10.6
108,15.4,16.9,21.7
109,15.4,16.5,21.8
110,15.4,15.8,6.9
111,15.4,16.3,14.1
112,15.5,18.4,7.8
113,15.6,17.1,24.6
114,15.7,16.9,19.5
115,15.8,15.9,1.4
116,15.8,16.7,12.5
117,15.8,16.2,7.6
118,15.9,16.7,7.7
119,15.9,16.5,3.3
120,16.0,16.2,4.3
121,16.2,17.1,3.9
122,16.3,17.2,11.2
123,16.4,16.9,5.5
124,16.4,17.4,14.3
125,16.5,17.5,19.9
126,16.6,17.1,4.7
127,16.6,16.8,3.1
128,16.7,18.2,23.2
