index,arrival_time,departure_time,required_energy
1,0.0,6.2,44.0
2,0.0,7.2,47.4
3,0.2,9.5,40.0
4,0.2,5.6,21.8
5,0.5,1.3,12.6
6,0.5,1.8,16.0
7,0.6,1.1,5.6
8,0.7,8.9,37.4
9,0.9,3.8,17.7
10,0.9,8.2,35.8
11,1.0,2.2,15.9
12,1.0,8.5,36.3
13,1.1,8.0,35.0
14,1.3,5.8,55.4
15,1.3,9.2,19.5
16,2.0,2.7,13.7
17,2.3,8.9,22.5
18,2.4,2.6,3.9
19,2.7,4.3,25.9
20,2.7,10.1,28.5
21,2.7,5.1,40.5
22,2.8,3.5,5.7
23,2.9,10.6,25.0
24,3.3,3.8,10.1
25,3.4,3.8,8.0
26,3.5,4.4,9.1
27,4.0,4.4,8.4
28,4.0,5.7,28.1
29,4.3,7.0,33.6
30,4.5,5.7,22.4
31,4.7,6.5,23.6
32,5.2,6.2,17.8
33,5.3,5.8,8.9
34,5.4,7.8,39.9
35,5.6,6.3,11.2
36,5.7,6.9,22.7
37,5.9,9.4,40.4
38,5.9,6.5,4.4
39,5.9,6.3,7.3
40,6.0,6.4,2.9
41,6.8,7.5,10.0
42,7.1,7.8,11.1
43,7.3,7.9,10.3
44,7.3,8.1,14.2
45,7.4,10.1,16.8
46,7.4,8.0,4.2
47,7.4,7.9,5.8
48,7.6,11.0,36.7
49,7.6,7.9,5.4
50,7.9,8.9,15.9
51,8.0,8.3,4.6
52,8.1,10.1,31.8
53,8.4,9.2,14.2
54,8.5,8.7,1.9
55,8.5,9.5,20.4
56,8.6,9.8,12.3
57,8.6,11.7,38.7
58,8.7,9.3,9.7
59,8.8,14.9,20.9
60,8.9,9.4,1.0
61,8.9,10.1,23.6
62,9.1,9.8,14.5
63,9.1,10.5,13.7
64,9.1,10.0,11.9
65,9.2,10.1,15.5
66,9.3,10.0,1.0
67,9.3,9.6,5.4
68,9.3,10.4,21.0
69,9.3,9.9,1.0
70,9.6,10.7,23.3
71,9.7,11.0,25.4
72,9.8,10.2,7.9
