index,arrival_time,departure_time,required_energy
1,0.2,2.0,19.0
2,0.2,1.5,18.5
3,0.3,5.9,16.1
4,0.4,3.9,28.9
5,0.6,3.9,37.9
6,0.6,0.8,4.3
7,0.6,1.9,18.6
8,0.6,3.4,26.6
9,0.7,6.4,25.3
10,1.5,3.5,28.7
11,1.5,1.6,1.7
12,1.6,4.8,32.1
13,1.6,7.1,27.2
14,2.7,3.6,14.8
15,2.7,2.9,4.0
16,3.3,3.9,13.2
17,3.3,3.7,5.9
18,3.5,4.6,8.2
19,3.5,11.8,12.1
20,3.8,7.8,43.2
21,4.2,15.2,65.9
22,4.3,6.5,36.5
23,5.1,7.1,18.1
24,5.4,5.9,7.7
25,6.4,8.5,19.9
26,6.8,8.6,22.3
27,6.9,7.7,11.0
28,7.0,7.6,5.0
29,7.4,11.9,16.4
30,7.6,8.6,18.2
31,7.7,9.6,29.1
32,7.8,8.3,10.6
33,7.9,9.5,25.7
34,8.2,8.6,4.7
35,8.3,11.4,32.7
36,8.7,8.8,1.2
37,8.7,9.1,8.8
38,8.7,10.0,22.1
39,9.2,11.3,30.8
40,9.4,9.9,5.4
41,9.5,10.7,20.8
42,10.2,11.3,15.6
43,10.3,18.6,37.4
44,10.4,11.5,12.1
45,10.4,11.5,10.8
46,10.5,10.7,2.3
47,10.5,15.4,9.6
48,10.5,11.6,11.4
49,10.7,17.5,48.1
50,10.9,12.0,19.6
51,11.1,11.8,15.0
52,11.1,11.5,7.2
53,11.1,12.1,19.4
54,11.2,12.2,15.8
55,11.3,11.9,8.5
56,11.4,12.5,21.4
57,11.4,12.5,9.8
58,11.4,13.8,28.6
59,11.5,13.0,11.3
60,11.6,11.9,4.3
61,11.6,12.9,23.9
62,11.6,12.4,16.5
63,11.7,12.8,23.3
64,11.8,12.5,6.2
65,11.8,12.3,1.0
66,11.8,12.5,10.7
67,11.8,13.0,21.3
68,11.8,12.6,6.7
69,12.0,12.7,9.1
70,12.0,12.8,8.0
71,12.0,12.3,1.0
72,12.1,12.3,1.0
73,12.1,12.3,2.1
74,12.1,13.9,21.8
75,12.3,13.7,14.9
76,12.3,13.0,8.7
77,12.3,12.7,6.7
78,12.4,12.9,10.6
79,12.7,13.2,9.2
80,12.7,14.0,4.9
81,12.7,13.8,14.2
82,12.8,13.8,10.5
83,12.8,13.4,12.4
84,12.9,15.2,30.8
85,12.9,14.3,22.0
86,12.9,13.5,4.2
87,13.0,13.4,7.6
88,13.1,14.7,25.9
89,13.1,13.9,12.8
90,13.1,15.1,19.0
91,13.2,13.7,5.5
92,13.2,13.6,8.3
93,13.3,14.9,23.0
94,13.4,13.6,1.8
95,13.4,13.8,2.5
96,13.4,14.5,5.7
97,13.5,14.5,16.3
98,13.5,14.4,18.5
99,13.6,14.4,16.8
100,13.7,14.2,7.0
101,13.7,14.3,11.0
102,13.8,14.5,7.4
103,13.9,17.5,44.5
104,13.9,17.0,11.9
105,14.0,14.9,16.0
106,14.1,14.5,2.6
107,14.2,14.6,7.5
108,14.2,14.8,12.9
109,14.2,15.2,14.2
110,14.2,14.8,11.7
111,14.3,15.0,6.3
112,14.3,15.8,31.7
113,14.4,18.2,33.7
114,14.5,14.7,3.3
115,14.5,16.6,39.6
116,14.5,14.9,7.8
117,14.6,15.9,15.6
118,14.7,15.4,13.1
119,14.8,16.8,36.9
120,14.8,16.3,29.9
121,14.9,15.1,4.0
122,14.9,15.3,5.0
123,15.1,16.4,6.0
124,15.1,16.2,6.5
125,15.3,16.2,15.4
126,15.4,16.0,5.6
127,15.5,20.1,21.9
128,15.5,16.0,10.3
129,15.7,17.8,30.2
130,15.8,16.8,16.6
131,15.9,16.9,14.3
132,16.1,17.5,18.8
133,16.1,17.2,8.5
134,16.2,16.9,8.1
135,16.5,17.7,23.8
136,16.8,17.1,1.6
137,16.8,18.0,11.5
138,16.8,17.4,11.1
139,16.9,19.9,29.9
140,17.0,17.7,11.6
141,17.0,18.2,24.9
142,17.0,19.4,37.9
143,17.1,17.3,4.0
144,17.2,18.3,19.3
145,17.3,19.0,28.0
146,17.4,18.1,14.2
147,17.9,19.2,18.7
148,17.9,18.0,1.0
149,18.2,19.5,17.8
150,18.3,19.9,32.3
151,18.3,22.0,37.2
152,18.5,19.1,12.8
153,18.7,20.1,16.7
154,18.8,21.3,38.0
155,18.9,19.6,10.3
