index,arrival_time,departure_time,required_energy
1,0.0,5.0,40.8
2,0.0,6.3,33.3
3,0.0,2.9,10.3
4,0.1,7.8,36.6
5,0.3,4.2,32.5
6,0.3,3.6,24.1
7,0.4,4.4,41.2
8,0.5,7.8,37.4
9,0.5,7.1,35.6
10,0.5,1.4,16.2
11,0.6,2.5,36.4
12,0.7,1.2,3.1
13,0.8,1.7,10.0
14,0.9,1.1,3.4
15,1.2,6.7,52.3
16,1.4,4.4,63.4
17,1.8,4.4,6.4
18,2.0,7.2,31.9
19,2.3,2.8,10.5
20,2.3,2.6,1.5
21,2.4,9.2,42.7
22,2.7,4.4,28.2
23,2.9,3.1,3.0
24,3.2,8.6,39.9
25,3.4,3.8,8.5
26,4.0,5.0,19.3
27,4.5,6.4,36.9
28,4.9,5.4,10.6
29,5.2,6.3,14.4
30,5.2,6.2,19.9
31,5.2,5.7,1.4
32,5.4,5.9,8.3
33,5.8,6.9,21.1
34,5.9,6.9,11.0
35,6.0,7.3,16.5
36,6.1,6.6,4.8
37,6.3,6.8,10.2
38,6.5,7.5,21.5
39,6.6,7.2,8.2
40,6.6,7.7,23.9
41,6.9,7.6,12.8
42,7.0,7.6,11.0
43,7.1,10.8,27.3
44,7.1,7.8,6.5
45,7.7,17.2,41.1
46,7.7,11.5,14.9
47,7.8,15.2,46.9
48,7.9,8.5,5.8
49,8.4,8.9,6.9
50,8.5,8.8,2.3
51,8.6,8.9,5.9
52,8.6,9.7,10.7
53,8.6,9.1,6.9
54,8.6,9.1,8.7
55,8.7,9.9,15.1
56,8.8,9.1,6.3
57,8.8,9.8,19.0
58,9.2,9.4,1.8
59,9.2,10.8,28.2
60,9.2,10.9,25.4
61,9.2,10.5,18.6
62,9.3,9.9,3.4
63,9.4,10.8,18.5
64,9.4,15.7,10.3
65,9.5,10.2,13.8
66,9.5,10.4,10.4
67,9.5,13.1,41.5
68,9.6,11.0,25.9
69,9.6,10.0,3.6
70,9.6,10.0,2.3
71,9.7,10.4,11.8
72,9.7,10.6,15.6
73,9.7,10.5,13.3
74,9.9,10.7,11.2
75,10.0,10.7,13.3
76,10.1,11.0,18.4
77,10.1,11.9,17.0
78,10.1,11.2,14.0
79,10.2,11.6,3.0
80,10.3,12.3,41.1
81,10.3,10.6,6.4
82,10.4,10.9,9.6
83,10.4,11.6,17.2
84,10.4,11.4,3.9
85,10.5,11.3,8.4
86,10.5,12.0,24.0
87,10.7,12.8,34.0
88,10.7,11.1,3.9
89,10.8,11.4,7.8
90,10.8,11.1,5.3
91,10.8,11.8,19.6
92,10.8,12.8,32.5
93,10.8,11.0,3.9
94,10.9,12.6,32.1
95,10.9,14.5,60.2
96,11.0,11.2,1.1
97,11.1,12.8,20.9
98,11.1,11.3,2.5
99,11.1,12.7,23.2
100,11.2,16.5,21.6
101,11.4,17.3,52.2
102,11.4,11.8,2.1
103,11.5,12.7,22.8
104,11.5,12.4,13.7
105,11.6,12.7,15.8
106,11.6,12.0,7.6
107,11.8,13.8,7.4
108,11.8,13.1,9.7
109,11.9,12.9,14.2
110,11.9,12.5,5.8
111,11.9,15.2,52.2
112,12.0,12.8,16.1
113,12.0,14.8,33.7
114,12.1,12.7,9.3
115,12.1,22.0,41.0
116,12.2,12.8,12.0
117,12.2,13.6,30.3
118,12.2,13.6,23.5
119,12.3,13.8,30.4
120,12.3,14.0,30.0
121,12.4,13.0,9.1
122,12.4,13.4,18.4
123,12.4,13.4,17.2
124,12.4,12.8,3.4
125,12.4,13.8,15.4
126,12.5,13.9,20.6
127,12.6,13.0,7.4
128,12.8,14.2,26.3
129,13.0,13.5,9.1
130,13.0,14.2,21.8
131,13.3,14.0,14.8
132,13.3,14.7,14.0
133,13.3,13.9,8.6
134,13.4,14.6,17.6
135,13.4,16.6,47.7
136,13.4,14.6,19.1
137,13.5,13.8,5.8
138,13.5,13.7,3.8
139,13.5,14.0,10.9
140,13.6,14.0,7.5
141,13.6,13.8,1.3
142,13.7,14.3,9.9
143,13.8,14.9,14.8
144,13.8,15.1,25.1
145,13.8,14.2,8.3
146,13.9,14.8,19.7
147,13.9,15.0,18.9
148,14.0,14.6,4.9
149,14.0,15.8,34.2
150,14.1,14.3,3.6
151,14.1,15.8,28.1
152,14.2,14.5,4.5
153,14.2,14.4,2.5
154,14.4,15.5,20.8
155,14.4,15.0,12.0
156,14.4,15.0,4.4
157,14.4,15.2,16.4
158,14.4,15.2,15.9
159,14.5,15.4,18.1
160,14.5,15.5,19.5
161,14.6,15.3,13.9
162,14.6,15.7,22.4
163,14.6,15.0,2.0
164,14.6,15.7,21.3
165,14.6,15.7,23.6
166,14.7,15.3,12.9
167,14.7,15.2,5.8
168,14.8,15.6,10.5
169,14.8,20.8,8.3
170,14.9,21.6,39.3
171,14.9,15.6,10.0
172,14.9,15.5,7.8
173,15.0,15.5,7.3
174,15.0,16.6,34.8
175,15.1,15.5,8.0
176,15.2,16.1,12.7
177,15.2,16.8,33.0
178,15.2,15.7,2.9
179,15.2,15.6,7.9
180,15.2,15.9,12.9
181,15.3,15.6,4.1
182,15.3,20.9,29.0
183,15.4,15.7,6.1
184,15.5,17.0,19.4
185,15.5,15.7,3.6
186,15.7,17.6,19.4
187,15.7,17.4,31.8
188,15.7,16.3,12.0
189,15.7,16.8,17.3
190,15.8,18.6,41.3
191,15.9,17.2,27.7
192,16.0,17.0,7.6
193,16.0,17.1,23.9
194,16.1,17.3,5.8
195,16.1,17.4,24.3
196,16.2,16.8,12.0
197,16.3,16.5,4.1
198,16.3,17.2,12.2
199,16.4,16.9,10.0
200,16.4,16.6,1.0
201,16.5,17.1,12.8
202,16.5,16.9,7.2
203,16.5,17.1,3.6
204,16.6,18.5,27.9
205,16.7,17.4,13.9
206,16.9,17.4,8.9
207,16.9,22.5,24.9
208,16.9,18.2,18.3
209,16.9,17.4,6.1
210,16.9,17.3,1.0
211,16.9,17.5,12.2
212,16.9,23.7,19.0
213,17.1,18.8,36.4
214,17.1,18.4,23.3
215,17.2,18.1,15.3
216,17.5,18.1,12.0
217,17.6,21.8,31.0
218,17.6,17.8,3.9
219,17.7,18.2,8.2
220,17.8,19.5,21.4
221,17.8,18.3,8.1
222,17.8,18.6,1.2
