index,arrival_time,departure_time,required_energy
1,0.0,2.9,29.2
2,0.0,9.4,28.9
3,0.5,0.7,2.9
4,0.8,3.8,14.3
5,0.9,3.9,8.6
6,1.0,1.2,1.7
7,1.1,2.3,22.5
8,1.4,5.8,38.6
9,1.9,2.1,3.9
10,2.1,10.7,33.3
11,2.4,4.4,19.9
12,2.9,3.1,4.3
13,3.9,5.6,27.5
14,4.6,7.1,30.7
15,4.7,15.2,41.7
16,4.9,6.4,20.3
17,5.0,6.8,29.7
18,5.7,6.8,12.9
19,6.1,6.5,7.6
20,6.8,7.3,9.2
21,6.9,7.9,19.4
22,7.1,8.5,18.9
23,7.4,8.5,21.3
24,7.8,9.7,24.5
25,8.3,8.9,9.8
26,8.7,9.2,1.6
27,9.1,15.3,22.7
28,9.1,10.7,31.0
29,9.3,10.2,18.5
30,9.3,19.4,26.2
31,9.4,10.7,18.4
32,9.5,11.1,27.3
33,9.5,9.9,8.0
34,9.6,12.3,46.7
35,10.0,11.9,39.0
36,10.0,11.1,3.9
37,10.5,11.2,10.0
38,10.6,12.0,11.9
39,10.8,11.6,16.6
40,10.8,11.5,12.7
41,10.9,12.1,24.1
42,10.9,13.7,23.6
43,11.0,11.2,2.1
44,11.0,12.4,29.6
45,11.3,11.9,11.4
46,11.3,12.8,26.6
47,11.4,12.5,22.4
48,11.5,12.3,15.8
49,11.6,12.3,15.3
50,11.7,11.9,1.7
51,11.7,14.0,31.2
52,11.8,12.8,15.4
53,11.9,14.2,21.3
54,12.0,12.2,2.5
55,12.1,12.3,3.5
56,12.3,13.3,22.0
57,12.3,12.8,6.3
58,12.3,13.9,15.6
59,12.4,12.6,2.2
60,12.4,12.9,7.4
61,12.5,14.2,24.2
62,12.7,13.2,7.1
63,12.7,13.5,11.6
64,12.7,13.9,24.5
65,12.8,13.2,4.7
66,12.8,14.2,12.4
67,12.8,14.2,24.0
68,12.9,20.5,34.6
69,13.0,13.3,3.0
70,13.0,18.3,15.0
71,13.1,14.6,26.1
72,13.1,16.6,29.0
73,13.2,14.2,9.9
